Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Cuba,CUB,95.90835,98.9648,93.70793,89.34607,99.06008,96.31235,95.90116,,,100.57143,104.21542,100.86648,103.32074,97.22678,93.04966,92.67467,91.59231,93.28698,89.90873,98.24561,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,83.39914,89.70931,89.85292,100.76701,104.23888,99.69097,97.15772,98.86197,,100.71855,97.6595,98.04249,100.45012,101.18464,87.55183,100.0818,101.14621,99.95163,100.24621,103.16041,
Czech Republic,CZE,,,,91.65671,97.66095,100.99853,108.34057,,,100.64724,99.90568,99.51922,104.87542,101.6874,103.96087,102.78216,94.78354,94.34523,95.28029,98.82025,
Denmark,DNK,94.72615,97.52986,97.0948,99.93484,98.257,,,,103.86108,103.26447,100.97049,101.4074,104.84627,,98.94283,99.07254,101.324,100.63938,,96.77579,
Djibouti,DJI,32.00591,27.00627,29.11297,25.30852,27.65567,29.24741,26.99906,25.08939,,24.47826,28.01833,27.67983,,32.92695,32.71602,31.23005,35.49286,,41.52718,35.35364,
Dominica,DMA,,,,,,,,,,114.9318,113.95864,121.15097,108.48708,103.58166,104.9169,103.38753,92.44898,93.04775,90.0149,88.88889,
Dominican Republic,DOM,,,,,61.0454,,,,,70.35528,75.49602,89.08646,87.98286,85.14439,83.91774,,81.29398,87.82856,,89.51891,
Ecuador,ECU,,,,,91.10092,89.47464,89.66279,93.69799,,96.97786,98.23046,99.49884,99.93638,100.14113,100.57836,105.64672,105.83961,105.9851,,,
"Egypt, Arab Rep.",EGY,,,,,,,,84.08597,,89.39974,87.70975,85.35203,84.46908,85.75902,88.55574,92.73478,90.18598,95.21609,,96.04486,
El Salvador,SLV,,65.02401,66.17841,68.73751,,70.42995,75.42964,,79.19728,88.24287,87.73058,86.34142,84.99894,84.20766,84.82419,85.70737,84.89209,88.11564,89.35034,,
Equatorial Guinea,GNQ,,,,,50.84916,,,,,51.68495,,41.8213,40.3377,35.59607,,44.31759,,,43.32615,46.54668,49.64469
Eritrea,ERI,,,,,17.99719,23.43834,32.86451,36.41155,,34.32475,36.38499,36.69372,35.28139,38.76467,43.89706,52.12279,49.66179,47.3815,46.89775,47.81285,
Estonia,EST,,,,,,80.61912,91.40991,,,88.96227,90.66922,96.45744,98.38188,102.54275,101.82638,105.67953,99.95965,100.2319,100.03059,,
Ethiopia,ETH,,,,,14.8653,14.97741,16.21635,,18.17431,20.70367,22.99605,28.21368,31.60724,34.63482,37.31665,43.19766,47.43377,48.34193,52.06519,55.24707,
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,,,,,,,,,106.93535,104.03226,100.44201,101.54506,103.5619,103.42372,102.08741,100.92235,98.09863,90.03275,91.84866,,
Finland,FIN,101.88779,97.37717,96.08888,94.62908,95.74813,99.9015,101.39104,100.78246,98.80917,97.13453,97.07389,102.3338,101.20217,102.28741,99.82388,99.94323,96.96009,97.96161,97.85745,97.16894,
France,FRA,100.92052,105.89089,108.60539,,,,,,,97.49665,98.0926,,,,,,,,,,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,,,61.9747,,,67.67458,68.0939,70.06563,,,,,72.38603,69.50329,,,,,,,
"Gambia, The",GMB,,,45.07205,42.97008,41.99819,44.87308,52.69798,,,75.00632,74.13865,74.7348,72.00077,74.69898,72.82496,69.21573,66.80924,73.62453,79.06152,77.69691,71.69054
Georgia,GEO,,,,,,83.50063,85.82381,86.34057,,85.76176,98.82607,100.54336,98.44515,91.3927,94.31131,85.27685,83.82326,92.4089,99.72638,107.38519,
Germany,DEU,,,,99.60576,96.043,95.51742,96.35527,99.23549,,103.10652,104.97392,105.04838,99.80147,98.00395,97.00382,95.77988,98.86951,104.66175,103.51328,103.62746,
Ghana,GHA,,63.73312,65.71759,,,,,,,66.52565,69.51244,65.87502,67.24051,68.20708,67.28156,73.17076,69.9261,75.92781,82.1903,82.70537,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,,,98.58492,,,,,,,,,,,,102.12888,100.18574,103.18152,101.39291,,,
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,,,,,,,,,,,71.87613,79.41069,88.68559,97.07944,,112.53252,,100.04739,114.37653,125.61281,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,,,,,,47.94877,,,53.02831,57.67767,60.33389,64.13499,65.22881,69.8247,73.66462,76.51998,77.07163,80.0144,,
Guinea,GIN,18.79586,16.84482,16.6145,18.74612,19.74757,19.59533,30.05832,,25.14494,29.01073,32.05286,34.23376,38.51183,38.97936,49.46365,56.41438,61.62752,62.10573,54.7133,61.70833,
Guinea-Bissau,GNB,,,,,,,,,,30.55846,30.72169,,,,,,,,,,
Guyana,GUY,,,87.58595,86.17661,,75.03835,79.4532,82.54878,,102.84193,110.5529,100.15997,101.04811,93.48753,95.08354,,,113.05944,109.72616,109.10572,
Haiti,HTI,28.50412,27.3546,,,,,,47.07541,,,,,,,,,,,,,
Honduras,HND,,64.04711,,68.97601,70.57528,,,,,,,,,,80.87586,81.62271,88.46452,,89.72504,,
"Hong Kong SAR, China",HKG,101.60812,102.23304,102.16669,102.93237,101.0562,98.90676,93.90185,,,,,107.52652,106.24882,103.25094,99.38972,95.31284,93.81373,94.49778,91.98462,92.74655,
Hungary,HUN,89.29169,81.69128,83.4623,84.64066,,,,98.59804,100.03487,97.58475,97.55286,98.58678,100.24137,97.90253,97.16907,95.9332,98.86335,94.58198,95.42391,95.00595,
Iceland,ISL,,,,,,,,,90.16355,90.99357,98.33294,107.96314,103.18013,107.92214,97.81746,99.39538,99.05983,96.36441,94.61738,98.23982,
India,IND,,,,,,73.93256,,,,69.91877,72.39823,72.58727,75.56977,79.67671,84.19118,85.30403,86.11162,93.55821,94.83933,,
Indonesia,IDN,96.49896,93.46532,92.09279,95.86774,98.56746,98.93289,98.32027,98.88198,,,,98.24275,100.44865,102.1128,102.97892,102.52914,101.84652,108.09848,106.39789,109.26258,
"Iran, Islamic Rep.",IRN,83.87,87.61996,90.84688,96.59911,95.45689,100.10478,,100.21155,,,101.90413,106.50744,106.25058,100.71946,109.10984,109.13419,98.85293,94.40931,97.05721,100.84746,
Iraq,IRQ,,,,57.63112,,,,,,55.91351,54.78091,59.11392,,77.68007,76.71575,,,63.59485,,,
Ireland,IRL,,,103.12651,103.79368,102.08586,101.25689,,,96.3107,97.95776,97.09979,94.43144,96.42607,99.38047,99.66365,96.64938,,,,,
Isle of Man,IMY,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,,,,,,,,,,,,,101.23006,101.40066,104.89362,101.19483,100.62975,102.19229,99.14138,102.12082,
Italy,ITA,99.11876,97.59248,98.81157,,100.49462,99.38979,100.55599,97.33796,,101.32692,101.73953,104.42933,102.77268,103.2111,101.75198,99.71721,99.22782,100.9037,104.00944,,
Jamaica,JAM,95.37825,94.09861,,91.88435,,,,,,,87.30358,81.82393,86.80127,,83.95519,81.44995,,89.21934,,,
Japan,JPN,100.56772,102.30989,102.39432,,99.88868,,,,101.95862,,,,,,,,,,,102.29323,
Jordan,JOR,97.58322,100.96084,102.46196,101.61264,104.71858,,97.74668,,,94.56614,96.10992,,91.3914,93.3833,93.20708,96.16368,94.13996,98.43885,98.77776,,
Kazakhstan,KAZ,,,,,102.84735,,,100.94001,97.86627,,94.3629,94.9912,95.72685,97.47176,105.3418,107.17506,103.58872,100.59292,104.25219,104.8106,107.92363
Kenya,KEN,,,,,,,,,,,,,,,87.58949,89.9512,,,,,
Kiribati,KIR,101.04809,,,,,110.08086,,,,107.20379,99.1624,116.62849,109.54319,114.80984,115.49358,118.14198,,,,,
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,99.24641,99.38285,111.605,111.54499,113.87273,111.41367,,,96.5563,100.46647,102.96109,103.93344,99.47961,105.15857,102.92032,98.75708,97.59703,98.90253,98.69321,101.23273,
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,56.91407,,80.59048,73.40615,102.90638,101.95781,,99.11366,95.60268,82.26281,86.46052,90.05613,91.66479,100.26525,90.83097,98.15858,,93.45291,
Kyrgyz Republic,KGZ,,,,,,102.72886,99.08198,,,95.1854,94.64111,93.26531,93.05147,89.96312,92.07901,96.23036,98.72493,93.91579,92.10039,94.32807,
Lao PDR,LAO,44.57584,,41.33403,44.24655,49.23298,,57.55508,60.6623,65.07289,70.71545,69.28832,69.60473,70.08476,69.49866,69.53152,70.87775,72.87888,73.69591,74.70247,,
Latvia,LVA,,,,,,73.32841,73.57036,88.1862,,96.12776,96.75903,98.12149,95.48567,98.99862,94.64202,92.14334,92.07687,95.36065,95.0592,92.99867,
Lebanon,LBN,,,,,,,,82.98293,86.76549,100.0679,,,,,,,84.18021,85.06922,86.60485,84.90559,
Lesotho,LSO,58.3981,58.83195,61.18897,60.93181,63.20631,,64.10361,,62.83587,61.45215,60.09797,62.03212,63.20941,65.14043,67.18096,62.03267,77.99756,72.73372,69.4536,69.01324,
Liberia,LBR,,,,,,,,,,,,,,,,,,63.50789,57.6253,,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,,,,,,,,,,,,,,101.54242,97.91667,,88.49558,113.93643,97.03872,107.41688,
Lithuania,LTU,,,,,,93.01717,97.09637,99.26663,,98.40859,98.57562,103.64322,103.85522,105.49303,99.01541,91.33201,93.16379,95.89187,92.16383,96.10237,
Luxembourg,LUX,,,,,,,,,,82.4042165,,83.96226415,85.14981273,83.60954289,82.67730496,79.43569327,84.37765325,82.19246862,83.67279351,,
"Macao SAR, China",MAC,97.19178,,93.88978,93.32248,,,,,,96.3848,97.38815,98.37595,98.03534,96.02717,101.60377,95.62607,102.49581,101.21773,101.28383,98.79451,
"Macedonia, FYR",MKD,,,,98.13894,98.43694,96.84371,99.06728,99.46043,103.14306,102.7012,99.53824,98.66789,100.3036,96.76824,95.71147,96.36753,93.38436,92.30041,91.81624,91.50198,
Madagascar,MDG,36.98835,35.79379,33.08806,34.34937,31.59293,31.39812,31.86628,,31.83048,34.75139,37.59303,36.80989,36.77008,40.70781,46.90306,59.90484,59.1789,64.06795,71.24424,78.77721,
Malawi,MWI,28.06842,30.9326,34.45391,36.88964,39.70374,52.47961,62.73746,,,67.1623,65.41429,65.29297,66.99166,59.0047,56.14538,54.95064,53.78412,54.00996,57.91126,59.17295,
Malaysia,MYS,89.85924,91.00715,91.06227,91.93928,,,,,95.5639,94.03736,,,91.89068,91.52056,95.07717,98.2685,96.3842,96.00489,97.33081,,
Maldives,MDV,,,,,,,,,,,,,,148.12077,150.3645,137.89447,128.72957,,112.91121,119.40759,
Mali,MLI,,,,,,,,,,,30.8169,35.01651,35.95699,39.19938,41.42747,43.50517,49.49686,53.20825,56.76499,59.44978,63.93497
Malta,MLT,102.03976,99.67213,102.11813,104.85287,104.01033,99.68955,100.60627,99.38993,101.3003,104.04614,107.39544,105.79684,106.31443,104.38924,101.66983,98.0888,,98.3501,100.47374,,
Marshall Islands,MHL,,,,,,,,,,91.95259,,,106.78322,93.88679,,99.11972,105.53539,106.76759,101.2605,93.71606,
Mauritania,MRT,29.09925,32.74554,31.5508,33.07501,32.76346,33.83683,34.75887,39.17319,44.79621,,,46.73652,44.36374,,,44.94421,46.23424,58.48698,64.23913,,
Mauritius,MUS,113.66083,114.9046,111.28031,104.00638,99.01,95.84995,92.41965,91.08556,93.82926,99.92553,102.76879,103.6368,101.12365,98.19791,97.07322,94.76106,89.75323,90.69973,90.13782,89.36794,
Mayotte,MYT,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,88.37978,88.44861,90.27639,91.57968,93.42359,96.62655,98.75018,99.20725,,99.43802,99.90545,100.16758,100.87482,100.07887,101.32152,101.87681,102.46101,103.82303,104.08986,103.77555,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,94.29102,,,,94.35631,97.78653,97.26115,97.1417,95.3809,96.22394,99.48995,98.03026,92.91347,91.37655,92.81584,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,132.16783,
Mongolia,MNG,,,,,,74.36489,81.49537,80.22063,92.08221,90.04595,90.06145,93.64528,98.26318,99.08717,96.3057,95.16086,110.12269,110.36026,93.31725,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,51.4097,48.09258,46.482,46.54732,46.25614,47.80473,48.59091,49.73952,51.95748,53.77917,56.74184,58.77883,61.72132,66.63429,74.94308,80.29981,84.02233,83.37731,81.32207,80.39394,
Mozambique,MOZ,26.44571,26.35531,24.65316,24.77678,25.42419,25.9277,,,,14.01281,16.11645,18.83106,22.21672,,29.4975,41.6146,41.32047,45.90877,59.24422,56.62175,60.56968
Myanmar,MMR,,,,,,,,,,73.35114,79.89367,79.40437,80.8285,83.90068,87.20969,,95.45943,96.89467,99.05288,98.89856,
Namibia,NAM,,,74.41135,,72.26017,69.34292,77.50519,,96.88005,95.50492,91.58662,94.10098,92.52382,92.7472,85.39489,86.19173,83.73215,83.64709,80.79235,87.0775,
Nepal,NPL,,51.07456,56.20079,,,,,,,63.21523,65.83118,65.4972,70.00927,,,,,,,,
Netherlands,NLD,,,,,,,,,,98.12478,96.76267,97.24283,100.02915,,,,,,,,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,39.15882,42.07599,44.12913,48.1973,53.42187,49.22826,,,,67.06262,65.79172,66.16393,72.69291,71.14107,71.11513,74.02732,73.79092,74.60368,74.54399,,
Niger,NER,15.77937,17.11075,17.80582,15.69471,,13.40276,13.94114,17.5963,,18.7797,17.92173,19.07678,20.6361,19.99717,26.20166,29.27967,32.42571,39.27647,37.87114,40.32455,40.68732
Nigeria,NGA,,,,,,,,,,,,,,74.65546,76.79378,79.96901,85.58271,79.1588,,,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,95.52897,99.98661,101.86281,101.44293,,,,,97.95387,97.87969,98.07549,101.4931,102.25185,102.41707,101.09002,98.6047,96.30168,96.47805,97.57057,99.79204,
Oman,OMN,64.80889,,74.10844,,72.97608,76.02731,78.04217,79.69813,81.23328,82.90198,81.53622,82.8042,86.53295,89.30028,,,,,,79.77935,
Pakistan,PAK,,,,,,,,,,,,,,,,60.7667,60.17338,60.45398,60.34669,61.10245,
Palau,PLW,,,,,,,,,,99.40299,98.83721,,,,104.45026,,,,,,
Panama,PAN,,,,,,,,,,92.05843,94.09161,94.28936,95.08488,95.96256,96.64347,96.64557,94.46991,98.81523,101.85214,101.5211,
Papua New Guinea,PNG,48.49321,46.49862,47.03604,48.57127,52.30378,51.71683,,,50.67648,,53.38716,,,,,,,,,,
Paraguay,PRY,65.15605,68.30803,71.59116,74.59634,74.95214,76.61143,80.5713,,91.30691,88.71995,91.87028,93.5469,93.58715,95.87085,94.41692,94.77238,93.93098,94.52211,94.17187,93.39952,
Peru,PER,,,,,,89.39818,,,98.69495,103.45042,101.72232,96.8532,96.37971,101.23282,100.95171,100.49154,100.92511,102.57974,100.96242,,
Philippines,PHL,87.73448,,,,,,,,85.46415,87.46199,,101.45084,94.92706,95.2722,93.9566,93.95111,91.98985,92.31526,93.67477,,
Poland,POL,97.53768,95.67113,96.53241,98.18399,94.31573,,,98.51456,96.39662,95.98975,95.23419,97.09929,97.61377,99.63877,100.2653,97.44591,96.78376,96.32341,,95.31675,
Portugal,PRT,,,,,,,,,,,,,,,103.12328,,,,,,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,69.70839,71.18779,65.88085,66.19965,67.72649,63.49225,53.2572,,86.15336,86.82714,,,,99.38435,,117.85215,124.21731,123.52308,115.44132,107.65976,
Romania,ROM,96.1641,,,77.74243,,85.88133,91.23428,99.34608,,103.37397,102.02046,95.00439,87.69729,89.66986,93.02344,98.88764,100.74086,120.38068,96.00964,96.24977,
Russian Federation,RUS,,,,,92.38722,90.98548,,,,95.95165,93.95698,92.58416,,,,,,94.20056,95.23701,,
Rwanda,RWA,49.15425,50.05336,53.33695,,,,,,,28.49177,22.27664,23.86841,29.28494,39.03161,39.68805,,,,53.97523,,
Samoa,WSM,,,,,,101.39809,98.17429,102.17755,98.75994,95.27397,94.44568,91.84699,95.92537,98.77792,96.20489,,,100.13955,,93.46367,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,91.61677,
Sao Tome and Principe,STP,77.87431,,,,,,,,,46.36488,,,61.77309,60.20123,73.22835,74.24202,72.62838,70.86438,74.25912,83.24861,84.89708
Saudi Arabia,SAU,,,,,,,,,,,,,,,,88.64238,,93.35718,95.15082,88.19544,
Senegal,SEN,41.94876,,39.36847,,38.8543,,40.7274,40.88825,43.07136,42.56112,39.06047,43.38949,45.55143,45.21984,46.90336,51.4625,48.28609,49.4704,56.25593,56.85934,
Serbia,SRB,,,,,,,,,,,,,,,,,,100.51979,104.3832,96.41524,
Seychelles,SYC,,,,,,,,,106.68467,114.15989,107.24932,112.13756,110.10033,108.687,103.44143,112.04258,,109.43789,110.3078,105.081,
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,95.41129,97.34995,97.99834,97.13656,96.2963,98.69357,98.20144,96.97227,101.06437,99.00383,100.58511,99.16842,93.9303,93.21293,94.08965,95.64045,97.32276,
Slovenia,SVN,,,,95.01097,93.89746,95.27649,95.18826,96.655,100.92652,100.8086,96.97802,95.85296,94.97587,98.91624,,,,,96.22861,95.62326,
Solomon Islands,SLB,61.22904,72.06845,68.26945,68.46532,69.93178,,,,,,,,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,,75.94589,,,,,,,90.02802,85.01729,86.58075,,92.01089,95.44485,99.6741,92.53142,83.21089,85.76191,92.49449,93.17519,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,103.64874,,,100.76796,101.34259,,,,,,,,,,103.61432,,97.67463,98.44514,100.21597,102.7981,
Sri Lanka,LKA,97.64117,101.17116,102.16995,,,,,,94.88108,,,107.30043,,,,111.74274,108.99321,104.94613,98.37907,97.493,
St. Kitts and Nevis,KNA,,,118.37607,,,,,,,,100.84211,102.90635,108.81057,98.9819,109.25926,107.52056,,95.37037,86.74157,95.54832,
St. Lucia,LCA,123.79919,116.23397,,119.9628,,,,,,102.92515,96.01253,103.68899,105.16459,104.40967,103.54996,99.36361,106.71554,107.34109,97.50152,96.44417,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,89.66565,92.86029,93.39875,102.56641,102.4069,,,109.16745,,
Sudan,SDN,,,,,,,,,,35.76787,35.77601,37.55557,39.39399,42.27101,,,,47.61548,50.13814,57.1738,
Suriname,SUR,,,,,,,,,,,,97.44576,,,,83.0284,91.67779,78,88.2705,,
Swaziland,SWZ,62.66899,60.53029,60.41849,60.75277,61.81882,63.36361,60.71734,61.17872,62.45402,59.38831,60.32397,57.22584,59.6063,57.73828,60.70885,64.29176,65.09772,71.97336,,,
Sweden,SWE,96.65098,96.3309,100.9458,107.26466,105.58794,,,,,101.63399,100.39957,102.48699,101.86308,103.9967,100.44794,97.52523,94.49009,94.52652,94.07067,94.62419,
Switzerland,CHE,51.81489,53.33814,54.94125,61.08335,61.8677,,72.39604,,,94.86686,96.19535,97.64598,97.74686,97.74128,98.42696,96.25156,93.70198,93.1315,94.00919,96.03144,
Syrian Arab Republic,SYR,88.75812,89.44642,92.54657,83.85679,84.90525,83.59468,84.70073,84.58283,84.79441,86.01852,86.28305,88.07366,90.53968,104.24643,107.44921,112.04713,115.11867,114.11537,113.56463,112.17324,
Tajikistan,TJK,,,,,,99.41643,,76.0393,,95.08875,95.08667,97.77363,97.51099,95.06127,91.82906,101.76647,106.11752,94.82763,97.72262,,
Tanzania,TZA,,,55.26166,58.14029,,,,58.30937,48.33308,57.2304,,54.8997,58.97807,,57.88066,55.01881,72.15448,82.63931,,102.2704,
Thailand,THA,,,,,,,,,,87.02201,,,,,,,,,,,
Timor-Leste,TMP,,,,,,,,,,,,,,,,,,,79.77389,,
