Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Cuba,CUB,,,,,,,,,,,,,99.80731392,,,,,,,99.83652,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,,,97.8305865,,,,,,,,,98.63104396,,,,,,,,99.06841,
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,,,,,,,,,,,,,86.81102334,,,,,88.21015408,,,
Ecuador,ECU,90.49677214,,,,,,,,,,,92.32712966,,,,,,87.2593639,,87.11864902,
"Egypt, Arab Rep.",EGY,,,,,,,67.15178327,,,,,,,,,83.01751846,74.62180461,,,,
El Salvador,SLV,,,77.37240582,,,,,,,,,,,,,,86.69533556,84.86406943,87.05467951,86.82520658,
Equatorial Guinea,GNQ,,,,,,,,,,,93.35515538,,,,,,,,,97.01455,
Eritrea,ERI,,,,,,,,,,,,,65.39012319,,,,,,,77.8734,
Estonia,EST,,,,,,,,,,,99.77594628,,,,,,,,,99.77019,
Ethiopia,ETH,,,,,35.9825435,,,,,,,,,,50,,,,41.93661937,,
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,,,,,,,,,,,,,,,,,,,,,
France,FRA,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,,,,79.44417891,,,,,,,,,,,88.4,,,,,91.40239,
"Gambia, The",GMB,,,,,,,,,,,48.9811513,,,,,,,,,57.58538,
Georgia,GEO,,,,,,,,,,,,,99.76897684,,,,,,,99.7842,
Germany,DEU,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,,,,,,,,,,,66.35127779,,,,,,,,,72.78307,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,,96.03745812,,,,,,,,,,97.81121769,,,,,,,,98.2714,
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,,,,,,,,,,,,,,,96,,,,,,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,,,,71.70638858,,,,,,,,75.41557953,,,,,,,80.01935,
Guinea,GIN,,,,,,,,,,,,,,42.55639098,,,,,,50.76328,
Guinea-Bissau,GNB,,,,,,,,,,,57.61375388,,,,,,,,,66.9004,
Guyana,GUY,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,,,,,,,,,,,,,,,,,53.35504807,,,,
Honduras,HND,,,,,,,,,,,,79.78523088,,,,,,83.74602504,,,
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,,,,,99.3,,,,,,,,,,99.1,,,,,99.39828,
Iceland,ISL,,,,,,,,,,,,,,,,,,,,,
India,IND,,61.64191963,,,,,,,,,,73.41185577,,,,,75.1918985,,,,
Indonesia,IDN,88.02452107,,,,,,,,,,,,,,94.03508227,,95.15854388,,95.38319348,,
"Iran, Islamic Rep.",IRN,,74.27448237,,,,,79.87161149,,,,,,83.5,,,88.01031875,87.27219409,,89.27848428,,
Iraq,IRQ,,,,,,,,,,,84.08824002,,,,,,,,,86.26338,
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,,,,,,,,,,,,98.82368901,,,,,,,,99.16097,
Jamaica,JAM,,,,,,,,,,74.08183705,,,,,,,,,,81.21843,
Japan,JPN,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,,,,,,,,,,,,,,95.08450085,,95.17644891,,95.49455155,,,
Kazakhstan,KAZ,,,,,,,,,,99.76329943,,,,,,,,,,99.79955,
Kenya,KEN,,,,,,,,,,,77.65460895,,,,,,,,,90.50479,
Kiribati,KIR,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,99.99896295,,
"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,,,,,
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,,,,81.12094659,,,,,,,,,,94.44603643,94.52522211,95.15117518,95.02025469,,
Kyrgyz Republic,KGZ,,,,,,,,,,99.30670747,,,,,,,,,,99.51614012,
Lao PDR,LAO,,,,,,73.48624561,,,,,81.36017725,77.00606018,,,,82.45174516,,,,,
Latvia,LVA,,,,,,,,,,,99.79334069,,,,,,,,,99.77335,
Lebanon,LBN,,,,,,,,,,,,,,,,,,93.37894294,,,
Lesotho,LSO,,,,,,,,,,,79.99578193,,,,,,,,,82.85161,
Liberia,LBR,,,,,54.8,,,,,,,,,,61.2,,,,,63.74397,
Libya,LBY,,,,,88.2,,,,,,,,,,93.6,,,,,95.19438,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,99.64314759,,,,,,,,99.67615,
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,,,,,,,,,,,,95.27621047,,,,,96.4699876,,,,
"Macedonia, FYR",MKD,,,,,97.23234729,,,,,,,,98.21277933,,,,,,,98.65211,
Madagascar,MDG,,,,,,,,,,,76.53097228,,,,,,,,67.41730867,,
Malawi,MWI,,,,,,,,,74.92640995,,,,,,,,,,,80.64044,
Malaysia,MYS,,88.56299275,,,,,,,,,91.96924325,,,,,,,,,94.57616,
Maldives,MDV,95.89713252,,,,,96.21227341,,,,,96.21227341,,,,,,98.36568765,,,,
Mali,MLI,,,,,,,,,26.73297031,,,,,32.7,,,34.85789104,,,,
Malta,MLT,,,,,,86.43027877,,,,,,,,,,91.18658433,,,,,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,,,,,,,,,,,59.5403313,,,,,,,,,64.516,
Mauritius,MUS,85.14575329,,,,,,,,,,88.22786128,,,,,,,,,90.61467,
Mayotte,MYT,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,90.34740438,,,,,,,,,,92.55937349,,91.99779889,,92.44960542,93.1904116,93.90119972,94.44151395,94.59216181,94.91656599,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,97.97762478,,,,,,,,,99.01867,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,,,,,,,,,,,98.01677579,,,,,,,,,97.06376,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,55.15516668,,,,,,,,,,65.70675667,,,,68.36585683,68.91762226,
Mozambique,MOZ,,,,,,,,54.81888153,,,,,,65.57710467,,,,,,70.13396,
Myanmar,MMR,,,,,,,,,,,93.85883547,,,,,,,,,94.72549,
Namibia,NAM,,77.808116,,,,,,,,,,86.77044664,,,,,,,,88.90646,
Nepal,NPL,,49.22001612,,,,,,,,,,62.70800919,,,,,,,,72.04932,
Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,,,,,,,96.78477232,,,,,,,,,,,,,96.88703,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,,,,,,,,,,,,76.76048717,,,,78.0964266,,,,,
Niger,NER,,,,,,,,,,,,9.382513008,,,,42.92737205,,,,,
Nigeria,NGA,,67.65374484,,,,,,,,,,,,66.76743459,,,,,,71.95878,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,,,,,,,,,,,,,,86.8623419,,,,,89.99932075,,
Pakistan,PAK,,,,,,,,,55.29660817,,,,,,,64.06047546,67.65184382,,68.86609985,,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,89.33696255,,,,,,,,,,92.54792717,,,,,,,,,94.24081,
Papua New Guinea,PNG,,,,,,,,,,,63.44521902,,,,,,,,,63.638,
Paraguay,PRY,,,92.00014616,,,,,,,,,,,,,,,95.71238488,,,
Peru,PER,,,,92.85100818,,,,,,,,,,,93.46069941,93.71830591,94.22582156,94.85702966,,,
Philippines,PHL,93.97168903,,,,,,,,,,92.54500171,,,91.63448712,,,,,95.01213437,,
Poland,POL,,,,,99.5,,,,,,,,,,99.6,,,,,99.671,
Portugal,PRT,,91.58705877,,,,,,,,,,,,,,,,,,96.72209,
Puerto Rico,PRI,89.50268989,,,,,,,,,,,,,,90,,,,,89.91425,
Qatar,QAT,,,,,,,,84.2445592,,,,,,,89.10426637,,,93.80681981,94.29059569,95.1157068,
Romania,ROM,,,98.53201891,,,,,,,,,,98.40440497,,,,,,,98.34104,
Russian Federation,RUS,,,,,,,,,,,,,99.69407866,,,,,,,99.70456,
Rwanda,RWA,,57.85348773,,,,,,,,,71.4353034,,,,,,,,,74.95143,
Samoa,WSM,,98.41568627,,,,,,,,,,,,,98.9,,,,,99.01234,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,,85.24963677,,,,,,,,,,92.23466722,,,,,,,,93.73207,
Saudi Arabia,SAU,,,79.96852682,,,,,,,,87.06077392,,,,89.45311339,,,,,89.96155,
Senegal,SEN,,,,,,,,,,,,,51.05153318,,,,52.25848075,,,61.80951573,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,,,,,87.01515694,,,,,,,,91.40732304,,,,,,91.40732304,,
Sierra Leone,SLE,,,,,,,,,,,,,,,46.65429498,,,,,52.71469,
Singapore,SGP,95.09315986,,,,,,,,,,96.56509934,,,,,,,,,97.46324,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,,99.60209067,,,,,,,,,,,,,99.7,,,,,99.71339,
Solomon Islands,SLB,,,,,,,,,,83.7,,,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,,,,,,,84.07137793,,,,,,,,,,,90.71758694,,,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,,98.0354881,,,,,,,,,,,,,,,,98.63345778,98.40230375,98.46193841,
Sri Lanka,LKA,,,,,,,,,,,,92.2701973,,,,,92.71365403,,92.24393307,,
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,,,,,,,,,,,71.12756872,,,,,,,,,79.61677,
Suriname,SUR,,,,,,,,,,,,,,,92.01633007,,,,95.4929391,,
Swaziland,SWZ,,,,,,,,,,,80.90366186,,,,,,,,,87.75596,
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,,,,,,,,,,,,,91.02856766,,87.75813619,,,,,90.36712,
Tajikistan,TJK,,,,,,,,,,,99.68461526,,,,,,,,,99.79036,
Tanzania,TZA,,,,,,,,,,,,,77.50639976,,,,,,,79.01314,
Thailand,THA,,,,,,,,,,,94.90156736,,,,,95.60024876,,,,,
Timor-Leste,TMP,,,,,,,,,,,,45.3,,,,,,58.5,,,
Togo,TGO,,,,,,,,,,,68.67661195,,,,,,70.27027207,,,,
Tonga,TON,,,,,,,98.83406204,,,,,,,,,,98.95388148,,,,
Trinidad and Tobago,TTO,98.00979722,,,,,,,,,,,,,,99,,,,,99.17374,
Tunisia,TUN,,,,,,,,,,,,,,,83.38509317,,,,86.3758145,,
Turkey,TUR,89.8470344,,,,,,,,,,,,,,95.27349115,96.00062066,95.99562449,96.20185596,,96.37771047,
Turkmenistan,TKM,,,,,,99.32498237,,,,,,,,,,,,,,99.71078,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,82.63139187
Uganda,UGA,,68.19809106,,,,,,,,,,,78.30401941,,,,,,,,
Ukraine,UKR,,,,,,,,,,,,99.74343024,,,,,,,,99.78719,
United Arab Emirates,ARE,,,,,,,,,,,,,,,,89.48210278,,,,,
United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,
United States,USA,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,,,,,,,96.24452667,,,,,,,,,,97.44478205,97.42169155,97.83127893,97.57673667,
Uzbekistan,UZB,,,,,,,,,,,98.00704691,,,,,,,,,99.59184,
Vanuatu,VUT,,,,,71.3,,,,,,,,,,80.2,,,,,83.7135,
"Venezuela, RB",VEN,90.6725154,,,,,,,,,,,93.25745438,,,,,,95.38173297,,,
Vietnam,VNM,,,,,,,,,,93.91826229,93.93268379,,,,,,,,,95.1789,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,WBG,,,,,,,,92.24350733,,,,,,,96.54279113,,97.07988955,97.23721366,97.14400745,97.43125438,
"Yemen, Rep.",YEM,,,,,56.72474993,,,,,,,,,,74.1,,,,,79.90258,
Zambia,ZMB,73.03733927,,,,,,,,,76.25402273,,,80.91286307,,,,,,,80.59578,
Zimbabwe,ZWE,,,88.89338366,,,,,,,,,,,,,,,,,94.66368,
