Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Cameroon,CMR,,,,,,3.856681828,4.98675186,4.436165406,4.279266825,4.312870824,4.565969016,4.796710517,4.968135799,5.084862327,4.847959281,4.87433658,4.829569296,4.859142269,5.303349461,5.592019545,
Canada,CAN,,,,,,9.043268602,8.830945052,8.788274597,9.039720298,8.901705039,8.844235015,9.317737138,9.618832428,10.62798874,9.988024108,9.385054527,9.520130309,9.582749624,9.838325656,10.90869329,
Cape Verde,CPV,,,,,,5.059681698,4.609309353,4.536556522,5.057228682,4.474132686,4.639024806,5.024488473,5.000749164,4.572118657,5.097399446,4.576126297,4.935334839,4.637528717,4.386122334,3.899058186,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,,,,,,3.633437477,3.612348066,3.772210304,3.47047523,3.507112034,3.84678898,3.834300903,3.921643116,4.048923932,4.020318915,4.266656373,3.962178793,4.095953053,4.329462352,4.262847699,
Chad,TCD,,,,,,5.778603301,5.491204592,5.54344972,5.411500513,5.866463299,6.276651519,6.02437653,8.384056359,5.921990029,5.72053064,4.780191729,5.178804857,6.125237948,6.413398573,7.010071099,
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,,,,,,5.330385171,5.800386135,5.916617797,6.395997574,6.58031776,6.618009103,6.751749518,6.732620223,7.459623588,7.065758351,6.911133988,6.623666686,6.898954679,7.494197344,8.180323815,
China,CHN,,,,,,3.544980109,3.80662479,4.047855849,4.358556343,4.513420372,4.622936051,4.583392283,4.811689076,4.847570761,4.747534907,4.72656815,4.550486792,4.247080687,4.324617427,4.566156614,
Colombia,COL,,,,,,7.341766361,8.787736211,9.572803323,9.319452454,9.335390053,6.815002727,6.792317679,6.617278648,6.632453018,6.428702797,6.283599405,6.169964218,6.061892058,5.876134142,6.420108288,
Comoros,COM,,,,,,4.042770585,3.898896327,3.864702841,3.429123293,3.236970863,2.815156323,2.308528648,2.880083248,3.09532206,2.99083137,2.981720015,3.126375917,3.185123652,3.453528771,3.429145033,
"Congo, Dem. Rep.",ZAR,,,,,,3.430212667,3.174588634,3.881663235,4.194681223,3.669956694,4.177097277,3.742240144,3.726013099,4.566153906,5.166000754,5.325570681,6.200162339,6.051295635,7.337725064,9.544806389,
"Congo, Rep.",COG,,,,,,3.137568642,2.837731784,2.910894741,3.641944179,3.050300145,2.111406761,2.417516965,2.435032543,2.595531056,2.53647227,2.406132861,2.524971331,2.848511137,2.735329347,2.968060334,
Costa Rica,CRI,,,,,,6.512315364,6.650787091,6.15127948,6.258944703,6.188831131,6.525440199,7.132822178,7.654788977,7.71980866,7.731886242,7.583990855,7.805500189,8.38254033,9.415145924,10.47394334,
Cote d'Ivoire,CIV,,,,,,5.081292414,5.671658511,6.166795823,6.577909361,5.55088867,4.970126438,3.955702807,3.458680637,3.776797721,4.222018421,4.299931968,4.696591135,5.416258762,5.390628078,5.095398001,
Croatia,HRV,,,,,,8.027401456,8.347457608,6.866662978,7.746691957,7.343340534,7.81874917,7.292490089,6.289977708,6.496820065,6.697954856,7.045967004,7.149713454,7.634904124,7.828951579,7.828951579,
Cuba,CUB,,,,,,5.667879569,5.774387417,6.004261862,6.314291654,6.605483185,6.680785388,6.327188051,6.366978759,6.281980218,6.058623054,9.316052116,7.678787775,10.44642156,11.99908141,11.81319336,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,,,,,,4.694025695,5.160815708,5.476138492,5.53179508,5.563500028,5.694540058,5.738998503,6.074868257,6.754621057,6.35140746,6.340557087,6.276925306,6.033704681,5.996469932,5.96141851,
Czech Republic,CZE,,,,,,7.000508687,6.709428214,6.661995457,6.627304114,6.557102879,6.545999875,6.685233571,7.081753524,7.438986656,7.184069879,7.24113766,6.964224799,6.756841458,7.113569036,7.642034028,
Denmark,DNK,,,,,,8.125291184,8.211499334,8.150911347,8.323106592,8.471140273,8.26414027,8.563047175,8.760964409,9.299180618,9.450476749,9.490847283,9.604273932,9.741810683,9.922540798,11.21211279,
Djibouti,DJI,,,,,,4.027234655,4.001175398,4.503903626,5.282880468,6.224384041,5.807613272,5.424539756,5.495117844,6.107745364,5.411905611,6.802975736,6.451155425,6.954889943,6.918896139,6.957061961,
Dominica,DMA,,,,,,5.912217208,5.98731203,6.133120357,5.890024354,5.934430765,5.94140545,6.164679033,6.48152185,6.397519904,5.997740524,6.013316996,6.070410663,6.133891631,6.010940313,6.373739734,
Dominican Republic,DOM,,,,,,5.525269566,5.337747019,5.65274854,5.835075372,5.928109272,6.348151528,6.196317442,6.341039501,5.950949669,5.333105054,5.48004949,5.561317329,5.370262907,5.711813753,5.860548256,
Ecuador,ECU,,,,,,4.109574728,4.403273092,4.406295972,4.290167987,4.728947995,4.151242807,4.62169478,4.934719787,4.889978574,5.140136711,5.161078263,5.261228358,5.395420999,5.322397567,6.080781856,
"Egypt, Arab Rep.",EGY,,,,,,3.864182408,4.25714951,4.969913973,5.065095304,5.33757674,5.429146525,5.781757549,6.134340579,5.819057499,5.473124852,5.248346663,5.277346268,4.927018841,4.809938412,5.020095518,
El Salvador,SLV,,,,,,6.378617407,7.577885244,8.143000355,8.24838031,7.969735157,7.984530238,7.818866361,7.671929935,7.312566875,7.233056721,7.152230202,6.618561565,6.219137469,6.016839554,6.35291058,
Equatorial Guinea,GNQ,,,,,,5.16746988,4.777142857,3.659851792,4.937432744,2.774914945,1.905203441,1.974663745,3.757743582,2.421388963,2.12730636,1.697619887,1.773624709,1.777808263,1.949275219,3.923640659,
Eritrea,ERI,,,,,,4.514367583,3.651953001,4.198735489,4.292891081,4.66727129,5.260338214,5.082017386,4.390475171,4.141312504,3.76426486,3.001180139,3.0501656,3.157097553,3.06630086,2.151757957,
Estonia,EST,,,,,,6.320631004,6.576833161,6.186976543,5.555372107,5.856260414,5.287376596,4.856496355,4.84825273,4.993362464,4.993348361,4.993249739,5.016704849,5.244980442,6.105983332,6.988645076,
Ethiopia,ETH,,,,,,3.894974238,3.676575472,3.968266412,4.497711111,4.452073408,4.29951506,4.731557737,4.713237282,4.910367927,4.330628005,4.111320708,4.182985218,4.781970771,4.308263105,4.260775956,
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,,,,,,3.105027526,3.469934789,3.730069467,3.358444714,3.195816993,4.024519365,3.39244186,3.585214587,3.526724532,3.828891709,3.652112676,3.36840176,3.758462104,3.462907016,3.414933837,
Finland,FIN,,,,,,7.86993973,8.051384051,7.668615882,7.384010048,7.41371822,7.231511152,7.41703295,7.794385071,8.164180008,8.235332045,8.440916806,8.386118943,8.191276958,8.810993653,9.712186467,
France,FRA,,,,,,10.36966349,10.36984284,10.22940213,10.12651342,10.14645101,10.07248649,10.20020906,10.52193819,10.8919141,11.00519543,11.10092725,11.08581053,11.03047425,11.15475064,11.72207916,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,,,,,,2.98975204,2.949691534,2.524096523,3.51580586,2.990501567,2.495116679,2.858204663,3.200063124,3.340646798,2.997415994,2.597639028,2.79408666,2.875235057,2.627576914,3.549346401,
"Gambia, The",GMB,,,,,,6.227473479,5.550220672,5.172269286,5.783250737,5.74971989,5.780350604,5.796673523,5.851401804,5.836124767,6.267108051,6.119354467,6.62097283,5.435931173,5.472310748,5.962557484,
Georgia,GEO,,,,,,5.124903744,7.499379524,7.80478595,6.548187973,6.185711766,6.985272216,7.80783638,8.728540773,8.47111163,8.517649359,8.588830195,8.409321972,8.156290455,8.684508519,10.13571787,
Germany,DEU,,,,,,10.09180665,10.37800211,10.21700999,10.23618842,10.30342942,10.28591515,10.44426357,10.63797721,10.79600702,10.57614546,10.69199893,10.54853555,10.43361338,10.54635788,11.32533702,
Ghana,GHA,,,,,,6.882800342,6.739249547,7.097126526,6.903239892,7.147171373,7.225658881,6.989804439,6.521294292,6.59118556,6.268280616,7.149052359,6.152647228,8.0687885,7.774293237,6.874850856,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,,,,,,8.589135168,8.554122585,8.438183054,8.370073819,8.617177282,7.879308194,8.803656136,9.098733712,8.931683438,8.681050341,9.574024683,9.688952194,9.70694712,10.10417901,10.62048498,
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,,,,,,5.365683646,5.492986073,5.781329481,5.792219083,5.736588769,6.104163821,7.789259448,6.76112685,6.016463411,5.838906824,5.89798737,6.899030763,7.027296008,6.68697323,7.406679876,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,,,,,3.67369832,3.620289253,3.774610497,4.230118375,4.731497793,5.537286368,6.100172951,5.864616127,6.116610675,6.130641603,6.167509672,6.201375676,6.662022737,6.460386169,7.096727264,
Guinea,GIN,,,,,,5.083814325,5.18185687,5.100905103,5.306553019,5.225280031,5.25069835,6.081147253,6.113865064,5.118087726,5.197058265,5.117462226,5.34461252,5.588029958,5.519833833,5.725847686,
Guinea-Bissau,GNB,,,,,,7.64028367,7.360761764,6.975508835,7.230417296,6.169728235,5.837477265,6.149468219,7.477281851,7.279474577,5.75835054,5.807612165,6.207770557,5.930593257,5.998095047,6.096774216,
Guyana,GUY,,,,,,4.67650738,4.530740295,4.748307918,4.842502876,4.316904596,5.450265947,5.550878548,5.659029333,5.348293995,6.446434907,6.928969571,7.153541053,8.183331005,8.054469433,8.055029221,
Haiti,HTI,,,,,,6.604630607,6.446426274,6.201277659,5.992348842,5.65165911,6.058262439,5.631271879,5.248436636,4.701147314,4.629346022,4.407415122,5.70108249,5.701694607,6.132726765,6.132726765,
Honduras,HND,,,,,,5.4512491,5.402508218,5.464196605,5.632613078,5.69419944,5.378129906,5.450288584,6.072001448,6.396959956,6.468432061,6.136100701,5.902574423,6.151835303,6.285172584,5.973294377,
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,,,,,,7.30215612,6.976711167,6.734298568,7.057819713,7.19896318,7.026672271,7.145057324,7.542906833,8.318986967,7.996073857,8.331593325,8.102853393,7.457970574,7.221680484,7.29491037,
Iceland,ISL,,,,,,8.205495528,8.164563869,8.096941379,9.159252358,10.19436159,9.76063069,9.578005256,10.43101486,10.57259826,10.0275119,9.597703556,9.279701589,9.310465116,9.239404744,8.19155564,
India,IND,,,,,,4.253808122,4.124877763,4.501605228,4.576691134,4.358448796,4.608047364,4.842738152,4.773454038,4.580712578,4.129888875,4.032046422,4.118663669,4.095073453,4.174189689,4.169502827,
Indonesia,IDN,,,,,,1.798600303,1.83198659,1.765456912,1.920264244,2.123329488,1.970752046,2.246777017,2.236297024,2.533724242,2.36774836,2.058423243,2.299559309,2.482625567,2.264642501,2.359908501,
"Iran, Islamic Rep.",IRN,,,,,,3.834198666,3.69705899,4.085153096,4.512051128,4.592429206,4.595133659,5.088975493,5.101787676,4.857766211,4.927722413,5.669258395,5.521534825,5.491766957,5.526538482,5.519896436,
Iraq,IRQ,,,,,,,0.657150248,0.652513688,1.623582626,1.198310919,1.298509649,1.273146555,1.287895013,2.733860349,5.190911451,4.391299508,3.296549135,3.451745551,3.24427932,3.939093796,
Ireland,IRL,,,,,,6.627504142,6.489082672,6.307592663,6.128477749,6.060103122,6.12992464,6.762107568,7.089775676,7.401100434,7.609089324,7.534656458,7.470058102,7.543043251,8.742354908,9.740169709,
Isle of Man,IMY,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,,,,,,7.398445089,7.448231978,7.700887185,7.568460756,7.289222826,7.31921185,7.834559939,7.748122969,7.663896584,7.55965207,7.630654734,7.363658478,7.565767896,7.568172854,7.556438411,
Italy,ITA,,,,,,7.256536467,7.377926195,7.654901093,7.727415585,7.789166979,8.063426016,8.212642794,8.337772713,8.345801937,8.653855828,8.592896406,8.674072293,8.369476212,8.705627169,9.505677671,
Jamaica,JAM,,,,,,4.091196664,4.682995839,5.970905393,5.071892496,4.684826302,5.465565311,5.100874869,4.876882671,4.573396076,4.822702948,4.100239958,4.199682103,4.851776234,4.751804564,5.060951697,
Japan,JPN,,,,,,6.878761664,7.0444989,6.987891488,7.288618103,7.543444649,7.689316426,7.949605169,7.967619774,8.085526233,8.042089197,8.161710742,8.080189761,8.113478552,8.294377555,8.347749582,
Jordan,JOR,,,,,,8.276307734,8.608745224,9.260583681,9.308101402,9.389944348,9.71412132,9.989309646,9.857302298,9.468094462,9.461521499,8.93420131,8.431598856,8.636138295,9.402651173,9.258587343,
Kazakhstan,KAZ,,,,,,4.61597768,4.341596412,4.670703184,4.829107188,4.374165335,4.159130684,3.470050352,3.614128338,3.694957896,3.951201223,4.06917316,3.941699805,3.420304686,3.870021341,4.476643043,
Kenya,KEN,,,,,,4.576309676,4.434940654,4.278782196,4.083206726,3.627081131,4.244491554,4.226632621,4.354372772,4.261851773,4.155636326,4.268675554,4.344965277,4.333665953,4.228698473,4.334624965,
Kiribati,KIR,,,,,,9.426101794,9.281678773,9.444086714,7.10607621,8.910619631,7.969413764,8.867633947,8.819220627,9.674734725,10.3606182,10.72480022,11.46663005,14.06162465,12.46439197,12.15499909,
"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,,,,,,3.931426768,4.104592998,4.101089938,4.212089331,4.45586876,4.786046091,5.306515367,5.147721636,5.379751082,5.389376004,5.728485111,6.087720209,6.340689045,6.512945586,6.487467694,
Kosovo,KSV,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,,,,,,3.761513674,3.465311401,3.694509093,4.4373687,3.76151429,2.584929363,3.693752041,3.65405037,3.306757823,2.823647967,2.436394906,2.304198068,2.158872942,1.952291252,3.308230975,
Kyrgyz Republic,KGZ,,,,,,6.871024507,6.312711337,5.539961279,6.868304781,5.988218652,4.677162704,4.785809997,5.434208606,5.427933279,5.572899514,5.822307091,6.421482689,6.575286473,5.702926454,6.836741808,
Lao PDR,LAO,,,,,,3.002759389,3.172636032,4.258312018,4.872091882,3.620407025,3.192394162,4.018435975,3.926137847,5.022746035,4.446877033,4.268100385,3.954792825,4.001613422,3.990375075,4.05959707,
Latvia,LVA,,,,,,5.782627949,6.085249481,6.229860631,6.291122656,6.429067827,5.960398724,6.098330544,6.228634195,6.130761932,6.4768332,6.162483859,6.172331696,6.193792275,6.575865484,6.520085622,
Lebanon,LBN,,,,,,10.6659621,10.71324604,11.4541567,11.44976289,10.92240148,10.66216893,10.40830945,9.290551614,8.745625275,8.303753654,8.394952614,8.602546351,8.425516161,8.486374481,8.131603517,
Lesotho,LSO,,,,,,7.4943533,7.420908292,6.567114118,6.756379514,6.639303223,6.714709304,7.479769087,6.774451038,6.924060549,6.577042865,6.216842551,6.689835772,6.799722853,7.629540363,8.234874078,
Liberia,LBR,,,,,,0,0,0,9.427879168,9.519097896,9.330660461,9.541207928,9.020806381,9.152238344,9.30804762,9.594276031,9.921485068,10.77695423,11.93064909,13.24915689,
Libya,LBY,,,,,,3.497282855,3.273877244,3.231322088,3.961371577,3.627696442,3.28091338,3.957334021,4.851618703,3.662357954,3.121783828,2.527185557,2.365590889,2.794476465,3.024183425,3.886694477,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,5.374287359,5.583509363,5.738629492,6.077811988,6.202518377,6.495863287,6.291519402,6.430581909,6.516994561,5.700064436,5.860943042,6.227762941,6.220740161,6.593660712,6.593660712,
Luxembourg,LUX,,,,,,5.56585043,5.652972083,5.596492296,5.667527993,5.827927792,7.476932867,7.40297714,8.261087029,7.663758613,8.201117424,7.94242091,7.695948463,7.134682379,6.821121531,7.834723878,
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,,,,,,8.524278333,8.753945981,9.232154085,10.14211246,8.717888894,8.659279664,8.400730933,9.249089982,9.286037501,8.725386915,8.088590267,7.839218334,6.866269394,6.81099488,6.88092794,
Madagascar,MDG,,,,,,2.798953357,3.15453769,3.372482166,3.184955036,3.199458829,3.714674633,3.831559794,3.849032784,3.525990742,3.645600385,3.696700933,3.953745866,4.136702908,4.407659476,4.136647946,
Malawi,MWI,,,,,,4.862830953,4.602817009,5.099101914,5.429280262,6.446078999,6.002006711,5.002516954,4.757462922,6.262243582,7.675891695,8.115738434,8.948067041,6.936033706,6.529054605,6.244044032,
Malaysia,MYS,,,,,,3.025592951,3.109699498,2.983823701,3.245923477,3.316291969,3.179267174,3.484935291,3.480993599,4.651468948,4.472213784,4.129523682,4.313527412,4.497504202,4.30131582,4.805261834,
Maldives,MDV,,,,,,8.483170288,8.526141204,8.667119049,8.455700397,8.693783263,8.70252476,8.416824704,8.156258636,8.184523367,8.284535668,9.944878034,9.616467817,9.316913775,11.18387452,8.005973692,
Mali,MLI,,,,,,5.238088102,7.840895688,7.029918098,6.201685113,6.048084895,6.292875078,6.392741542,6.317141533,6.250119504,6.279872039,6.050276797,5.922944737,5.848300078,5.631889445,5.577067852,
Malta,MLT,,,,,,5.811547006,6.219991416,6.553301188,6.597059079,6.591112357,6.813683326,7.124301931,7.691024473,7.97389043,8.38530042,8.498982059,8.311157956,7.514690317,7.319404544,7.480042437,
Marshall Islands,MHL,,,,,,13.78646951,17.09425287,17.63536539,16.28664495,16.41247002,20.26587338,17.12527154,15.92757146,13.83795137,14.31849472,13.59936037,14.43463757,14.69998664,14.01315789,16.4672,
Mauritania,MRT,,,,,,2.626726356,1.690768236,1.947637602,2.93751275,3.978932708,3.880282047,2.78181282,3.846190937,3.133442987,3.702734871,3.094553538,2.079022491,2.667719541,2.587855375,2.536885006,
Mauritius,MUS,,,,,,3.474762798,3.401991451,3.355271058,3.576490968,3.487133796,3.784200127,3.866296792,4.246582072,4.011953442,4.292214559,4.58838385,4.444144586,5.460377836,5.511983674,5.692985824,
Mayotte,MYT,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,,,,,,5.149521786,4.678223177,4.804096771,4.890490835,5.101810087,5.070948331,5.452395924,5.620008103,5.782151811,5.975771217,5.871278692,5.682794536,5.836313228,5.875909098,6.46898872,
"Micronesia, Fed. Sts.",FSM,,,,,,8.556762472,8.290680831,8.442924776,7.492639843,8.200589971,8.191202873,8.968708682,8.255208333,9.898089172,10.81010453,12.60091552,12.29312474,12.31046931,13.33596526,13.83018168,
Moldova,MDA,,,,,,8.466141975,9.70093229,8.895833801,7.268028941,5.625092517,6.144737828,6.657715725,7.469821777,7.677428582,7.734687188,8.381366217,9.742160187,10.01411485,10.6514375,11.93533951,
Monaco,MCO,,,,,,3.030977345,2.95482658,3.149092895,3.103092528,3.36832826,3.243619447,3.287880947,3.339875042,3.863673558,3.968520898,3.929280335,3.753565165,3.320835308,3.579080198,3.856820097,
Mongolia,MNG,,,,,,4.897214165,4.330522041,4.340629038,4.601931996,4.899695898,4.900017353,6.049409783,5.953157628,4.758034126,4.524910418,3.789085587,3.787829201,4.147418415,3.754137112,4.739449123,
Montenegro,MNE,,,,,,7.470058361,7.486272125,7.457986536,7.469500808,7.522927238,7.885434927,8.855337851,8.976692188,9.563149065,9.07746003,8.742304777,8.577027482,8.105181619,8.366468225,9.261032295,
Morocco,MAR,,,,,,3.897672604,3.844312412,4.090710341,3.86563515,3.985214588,4.180513303,4.438533096,5.30833933,5.251777416,5.215548038,5.074452986,5.233967964,5.176505195,5.31552384,5.500812867,
Mozambique,MOZ,,,,,,5.070162434,4.174279617,4.564757659,4.565381425,5.19675296,5.906386971,5.580556862,6.002782932,5.653809008,5.078705987,5.445238797,4.959160249,4.83143956,4.657319617,5.651422749,
Myanmar,MMR,,,,,,2.147527841,2.124160666,1.827163486,1.837348424,1.79855564,2.117280613,2.076589402,2.374693337,2.27767418,2.280248527,2.120297441,2.057956146,1.95216431,2.005645858,2.018257594,
Namibia,NAM,,,,,,6.211372444,6.580121027,6.843055008,6.836774629,6.97096872,6.114016166,6.179805698,6.167463328,6.524028113,6.471824551,7.318710614,7.199287407,6.916474835,6.862687763,5.945958116,
Nepal,NPL,,,,,,4.949933382,5.047192843,5.122194469,6.157358576,5.470242004,5.056524801,4.957400352,5.716095308,5.356909145,6.172507436,5.905862738,5.644032994,5.958249332,5.964146279,5.814959466,
Netherlands,NLD,,,,,,8.327300245,8.211286766,7.949169727,8.061766134,8.088701763,7.957938559,8.297392854,8.869896435,9.7728367,9.968325515,9.828772884,9.722381418,9.734342775,9.863450711,10.80729081,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,7.157919526,7.112013965,7.320553445,7.76268957,7.63954761,7.723500078,7.826226483,8.15223614,7.973474157,8.432441152,8.850423128,9.276274437,9.139469888,9.730683793,9.730133943,
Nicaragua,NIC,,,,,,8.411410237,8.315273469,6.836716499,7.30045365,6.896270855,6.992713004,6.823641608,7.414557086,7.935634336,7.948355435,7.929658972,8.15743722,9.22037661,9.355623495,9.54701,
Niger,NER,,,,,,3.433816717,3.174142028,3.625753492,3.759756145,3.807409354,3.504778948,3.751091878,3.775357985,3.644706231,3.977858941,5.959282808,6.048030065,5.306628824,5.855789762,6.080132412,
Nigeria,NGA,,,,,,4.436978399,4.47070759,4.576119063,5.553200102,5.602079006,4.562093149,5.220125527,3.910272337,7.545152602,6.958869131,6.602647353,5.523430689,5.285331409,5.177649126,5.822846056,
